Group,POE10,POE12,POE11,POE13,POE14,POE15,POE16,POE17,POE18,POE19,POE20,POE21,POE22,POE23,POE24,POE25,POE26,POE27,POE28,POE29,POE30,POE12.ISOSORBITAN,POE13.ISOSORBITAN,POE14.ISOSORBITAN,POE15.ISOSORBITAN,POE16.ISOSORBITAN,POE17.ISOSORBITAN,POE18.ISOSORBITAN,POE19.ISOSORBITAN,POE20.ISOSORBITAN,POE21.ISOSORBITAN,POE22.ISOSORBITAN,POE18.SORBITAN,POE19.SORBITAN,POE20.SORBITAN,POE21.SORBITAN,POE22.SORBITAN,POE23.SORBITAN,POE24.SORBITAN,POE25.SORBITAN,POE26.SORBITAN,POE27.SORBITAN,POE28.SORBITAN,POE29.SORBITAN,POE30.SORBITAN,POE31.SORBITAN,POE32.SORBITAN,POE33.SORBITAN,POE34.SORBITAN,POE35.SORBITAN,POE36.SORBITAN,POE13.C16,POE14.C16,POE15.C16,POE16.C16,POE17.C16,POE18.C16,POE19.C16,POE20.C16,POE21.C16,POE22.C16,POE23.C16,POE24.C16,POE25.C16,POE26.C16,POE27.C16,POE28.C16,POE29.C16,POE30.C16,POE31.C16,POE32.C16,POE33.C16,POE34.C16,POE35.C16,POE36.C16,POE38.C16,POE37.C16,POE39.C16,POE14.C18,POE15.C18,POE16.C18,POE17.C18,POE18.C18,POE19.C18,POE20.C18,POE21.C18,POE22.C18,POE23.C18,POE24.C18,POE25.C18,POE26.C18,POE27.C18,POE28.C18,POE29.C18,POE30.C18,POE31.C18,POE32.C18,POE33.C18,POE34.C18,,,,,
1,245014.938,374300.938,294380.656,391743.469,328513.5,248827.422,210520.441,205046.164,65441.184,77054.313,53645.512,55380.355,73455.047,0,107727.672,88600.719,86082.102,35925.352,80414.445,19901.705,68295.445,945213.188,2057259.25,3370652,6130831,6562702,5093776.5,3663796.75,4043050.75,2956549,1641194,1173863.375,3636846.25,6076322.5,4818081,8456065,12937525,15433236,12640354,11192141,10062419,6480570,4482584,2471918.5,1763039.25,1093771.375,662091.938,355493.594,224910.234,132803.063,76754.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9454.071,9626.829,9545.194,9131.218,0,7564.475,8921.766,0,0,0,0,0,0,0,0,0,0,0,,,,,
0,1017473.75,1335334.5,1329002.625,1042407.938,619826.875,425171.864,287976.583,188907.465,49872.953,55377.648,46888.004,30286.77,25643.764,24023.596,19420.275,18434.969,12098.63,12554.496,9625.654,7399.824,10737.483,31218.986,50999.254,77626.93,118385.781,119386.031,103756.859,60808.656,76150.617,41296.105,35641.332,24955.461,76599.07,107289.539,172852.703,214388.859,423830.531,491097.563,582619.875,605375.25,625207.563,572017.938,472839.281,360540.906,292516.906,217373.984,170817.719,118499.094,85741.789,62360.777,45378.961,0,0,0,0,0,0,0,0,0,0,7246.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7250.401,7448.615,0,0,0,0,0,0,13331.902,0,9186.133,0,0,0,0,0,,,,,
1,89259.914,103568.648,96112.563,130380.906,123739.906,98155.477,75774.331,66586.823,24884.135,25001.555,20243.367,15480.209,15970.162,11231.208,17753.299,14420.454,14955.07,10763.633,9601.14,7714.799,7888.469,7168.034,14960.896,13160.802,22034.883,20285.064,16235.088,13335.369,13370.646,14460.782,0,9476.903,0,14268.876,21751.277,55956.664,98044.547,141938.859,166936.219,217074.203,201082.266,177354.25,146994.094,109588.781,80871.328,56096.105,35813.418,23405.641,17029.25,12378.939,7260.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7657.354,8853.064,9161.129,12720.084,13313.331,15552.242,15354.508,16540.262,13345.765,12088.112,0,0,8936.818,0,0,0,0,0,0,0,,,,,
0,147344.531,297001.281,230268.047,336095.906,284558.406,230009.27,149229.019,109732.336,32923.977,32557.395,26484.824,18432.053,14459.049,11027.171,10738.021,9920.313,8862.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12853.31,13153.382,15039.26,15768.418,13803.681,10879.046,7557.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8884.873,10112.479,12967.704,15253.808,12760.435,13225.774,11905.307,9319.517,0,0,0,0,0,0,0,0,0,,,,,
0,68219.094,74017.344,67147.594,71980.516,63647.039,42804.465,44799.104,38544.808,13830.084,18137.994,19460.59,14295.53,15284.386,15668.588,17775.045,20646.053,15537.299,15585.099,14981.521,12115.354,7802.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16428.201,26018.408,31011.768,30728.445,32634.98,27795.131,22328.168,15367.714,8926.639,0,0,0,0,0,0,0,3831.12,0,0,0,0,0,0,8221.007,10355.607,12280.64,13264.767,13228.135,15673.158,13485.523,9567.928,11411.947,7719.296,7087.785,0,0,0,0,0,0,0,0,0,0,0,8128.487,9338.214,14583.16,22942.088,24193.748,25858.229,28058.18,31002.039,33025.871,31951.477,28007.34,28572.803,20592.404,17285.768,12367.164,8680.047,8628.365,0,0,,,,,
0,1202358.625,1486020.625,1379388.75,1150497,1101956.625,743827.172,668053.219,619226.704,218515.656,226156.672,164360.766,97860.555,88529.258,69402.57,47501.691,46982.613,20064.828,26247.336,9811.661,13393.475,7316.778,51704.914,148168.344,163232,313707,269815.906,314359,255156.719,225565.672,133057.047,103310.07,83129.406,79348.195,138266.172,173258.031,293213.094,487232.719,734887.25,804211.688,1016477.875,1089005,1094662.125,953051.875,795785.125,618611.875,519968.375,418632.219,321160.813,230837.875,184710.938,120059.719,0,0,0,0,7144.153,7524.544,13108.926,13397.92,15107.834,17357.551,15497.269,14932.98,13719.709,12866.283,10957.063,0,0,0,0,0,0,0,0,0,0,0,0,0,11249.467,18736.678,25033.303,33936.789,39704.754,44444.746,53254.148,51209.844,43018.77,44672.938,40499.535,32259.877,24339.102,19829.197,15896.197,12259.463,7505.437,8077.172,0,0,,,,,
0,13634830,15925739,15958605,11484910,9777076,6343463.375,5367797.25,4320285,1452448.5,1714895.875,1762813.875,1763899.75,2126052,2258191,2744288.25,2519054.25,3369649.75,3427049.5,3378353.25,2956826.5,2904943.5,11012.029,22031.357,20903.479,32849.063,38795.277,31883.811,19960.84,15561.665,13155.308,0,0,0,14129.861,21342.928,52467.992,95845.844,148552.469,197980.156,249038.266,268440.25,230945.359,207225.844,151896.031,122700.523,83204.969,56851.113,37728.863,29527.482,18170.643,10183.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246.079,8498.102,10731.478,8789.002,7001.724,11349.065,0,8369.058,0,0,0,0,0,0,0,0,,,,,
1,153064.703,298924.313,233311.969,422416.531,402486.781,308906.368,268016.566,234807.821,68697.859,64434.758,50690.109,33301.191,41177.305,48202.895,53376.504,83013.523,105182.18,118476.406,140375.203,107362.648,75561.758,28510.068,49024.609,82599.281,81569.422,86255.258,83876.195,64917.258,69005.297,33731.113,30342.273,15461.313,39483.891,71004.641,101719.438,195972.281,336601.594,480643.531,582608.125,689335.563,767352.875,670737.188,598161.813,507963.969,377438.563,291816,212446.594,150610.078,103163.25,69672.047,46515.359,0,2328.481,0,11040.2,23644.793,30440.934,48517.344,73470.727,98225.414,126634.375,142638.203,177152.266,181788.25,203409.516,190476.734,164023.547,152881.984,138260.094,119443.805,104450.148,91052,78138.258,56446.52,43551.785,19977.172,32026.205,15679.757,0,0,0,0,7273.296,0,7062.296,9028.488,9250.998,7817.516,10569.945,0,0,0,0,0,0,0,0,0,0,,,,,
0,2808417.75,2129561,2594715.5,1358850.75,638591.375,268068.922,158621.449,76407.08,17265.09,14938.059,14601.687,8097.89,7909.373,7026.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9069.045,11947.081,20449.832,33661.246,43970.691,48429.016,52928.328,52301.926,39079.023,34490.027,24139.801,16786.227,13073.072,8735.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7936.361,11376.908,8955.912,11009.469,9277.88,8392.281,8109.068,0,0,0,0,0,0,0,0,0,0,,,,,
0,170464.875,192705.438,177213.922,185595.844,136535.625,132105.733,132068.924,152308.988,52105.824,93036.383,105807.914,123926.992,133012.797,136764.641,153606.031,153869.109,142640.891,107988.922,100830.055,62342.316,53661.254,0,0,0,0,0,0,0,0,0,0,0,0,0,7667.578,9552.898,14491.693,21378.244,22507.662,25849.641,23010.693,23343.959,16047.624,10951.028,7885.212,0,0,0,0,0,0,0,0,0,0,0,9173.422,13375.924,15447.847,17772,22995,26828.811,24578.211,25089.09,23894.031,18234.545,16015.342,13600.519,10988.284,8393.759,7304.411,0,0,0,0,0,0,0,0,12519.153,15904.602,25825.033,34015.77,42512.215,53109.785,61181.824,72108.336,62623.551,68457.078,66338.227,63776.266,55904.336,38775.688,32693.754,25949.816,21945.621,13707.942,10249.416,7314.682,,,,,
